"send_country","meta_population_millions","meta_gdp_usd_billions"
"Nepal",28.1,29
"Nepal",28.1,29
"Nepal",28.1,29
"Nepal",28.1,29
"Nepal",28.1,29
"Nepal",28.1,29
"Nepal",28.1,29
"Nepal",28.1,29
"Nepal",28.1,29
"Nepal",28.1,29
"Nepal",28.1,29
"Nepal",28.1,29
"Nepal",28.1,29
"Nepal",28.1,29
"Nepal",28.1,29
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"Netherlands",17.2,914
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"New Zealand",4.9,205
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Norway",5.3,435
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Pakistan",212.2,313
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Philippines",106.7,331
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Poland",38,586
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Portugal",10.3,238
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Russian Federation",144.5,1658
"Saudi Arabia",33.7,782
"Saudi Arabia",33.7,782
"Saudi Arabia",33.7,782
"Saudi Arabia",33.7,782
"Saudi Arabia",33.7,782
"Saudi Arabia",33.7,782
"Saudi Arabia",33.7,782
"Saudi Arabia",33.7,782
"Saudi Arabia",33.7,782
"Saudi Arabia",33.7,782
"Saudi Arabia",33.7,782
"Saudi Arabia",33.7,782
"Saudi Arabia",33.7,782
"Saudi Arabia",33.7,782
"Saudi Arabia",33.7,782
"Saudi Arabia",33.7,782
"Saudi Arabia",33.7,782
"Saudi Arabia",33.7,782
"Saudi Arabia",33.7,782
"Saudi Arabia",33.7,782
"Saudi Arabia",33.7,782
"Saudi Arabia",33.7,782
"Saudi Arabia",33.7,782
"Saudi Arabia",33.7,782
"Saudi Arabia",33.7,782
"Saudi Arabia",33.7,782
"Saudi Arabia",33.7,782
"Saudi Arabia",33.7,782
"Saudi Arabia",33.7,782
"Saudi Arabia",33.7,782
"Saudi Arabia",33.7,782
"Saudi Arabia",33.7,782
"Saudi Arabia",33.7,782
"Saudi Arabia",33.7,782
"Saudi Arabia",33.7,782
"Saudi Arabia",33.7,782
"Saudi Arabia",33.7,782
"Saudi Arabia",33.7,782
"Saudi Arabia",33.7,782
"Saudi Arabia",33.7,782
"Saudi Arabia",33.7,782
"Saudi Arabia",33.7,782
"Saudi Arabia",33.7,782
"Saudi Arabia",33.7,782
"Saudi Arabia",33.7,782
"Saudi Arabia",33.7,782
"Saudi Arabia",33.7,782
"Saudi Arabia",33.7,782
"Saudi Arabia",33.7,782
"Saudi Arabia",33.7,782
"Saudi Arabia",33.7,782
"Saudi Arabia",33.7,782
